File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MCD43A3_061_Albedo_BSA_shortwave_doy2015071_aid0001,Albedo_BSA_shortwave,aid0001,3/12/15,43584,0.034,0.786,"(0.034,0.786)",0.2282033,0.0411293,0.0016916,0.242,0.29,0.226,0.162,0.21
MCD43A3_061_Albedo_BSA_shortwave_doy2015072_aid0001,Albedo_BSA_shortwave,aid0001,3/13/15,43663,0.034,0.823,"(0.034,0.823)",0.2281508,0.0398322,0.0015866,0.242,0.29,0.226,0.162,0.21
MCD43A3_061_Albedo_BSA_shortwave_doy2015073_aid0001,Albedo_BSA_shortwave,aid0001,3/14/15,43846,0.034,0.823,"(0.034,0.823)",0.2279768,0.040634,0.0016511,0.242,0.29,0.226,0.162,0.21
MCD43A3_061_Albedo_BSA_shortwave_doy2015074_aid0001,Albedo_BSA_shortwave,aid0001,3/15/15,44708,0.034,0.782,"(0.034,0.782)",0.2290851,0.0442629,0.0019592,0.242,0.29,0.226,0.162,0.21
MCD43A3_061_Albedo_BSA_shortwave_doy2015075_aid0001,Albedo_BSA_shortwave,aid0001,3/16/15,45059,0.029,0.808,"(0.029,0.808)",0.2311214,0.0536111,0.0028742,0.242,0.291,0.225,0.16,0.209
MCD43A3_061_Albedo_BSA_shortwave_doy2015076_aid0001,Albedo_BSA_shortwave,aid0001,3/17/15,45277,0.015,0.808,"(0.015,0.808)",0.2316536,0.059287,0.0035149,0.241,0.29,0.224,0.159,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2015077_aid0001,Albedo_BSA_shortwave,aid0001,3/18/15,45343,0.021,0.808,"(0.021,0.808)",0.23158,0.0592753,0.0035136,0.241,0.29,0.224,0.159,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2015078_aid0001,Albedo_BSA_shortwave,aid0001,3/19/15,45596,0.021,0.808,"(0.021,0.808)",0.2324735,0.0625334,0.0039104,0.241,0.29,0.224,0.159,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2015079_aid0001,Albedo_BSA_shortwave,aid0001,3/20/15,45399,0.017,0.808,"(0.017,0.808)",0.232637,0.0622667,0.0038771,0.241,0.29,0.224,0.159,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2015080_aid0001,Albedo_BSA_shortwave,aid0001,3/21/15,45583,0.018,0.808,"(0.018,0.808)",0.2320996,0.0632022,0.0039945,0.24,0.288,0.223,0.16,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2015081_aid0001,Albedo_BSA_shortwave,aid0001,3/22/15,45792,0.018,0.808,"(0.018,0.808)",0.2323408,0.0628636,0.0039518,0.24,0.288,0.224,0.16,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2015082_aid0001,Albedo_BSA_shortwave,aid0001,3/23/15,45804,0.018,0.8,"(0.018,0.8)",0.2318538,0.0613812,0.0037677,0.24,0.288,0.223,0.16,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2015083_aid0001,Albedo_BSA_shortwave,aid0001,3/24/15,45747,0.018,0.786,"(0.018,0.786)",0.2321144,0.0617524,0.0038134,0.24,0.288,0.224,0.16,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2015084_aid0001,Albedo_BSA_shortwave,aid0001,3/25/15,45637,0.015,0.786,"(0.015,0.786)",0.232363,0.0618006,0.0038193,0.24,0.288,0.224,0.16,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2015085_aid0001,Albedo_BSA_shortwave,aid0001,3/26/15,45615,0.015,0.798,"(0.015,0.798)",0.2318255,0.0605666,0.0036683,0.24,0.288,0.224,0.16,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2015086_aid0001,Albedo_BSA_shortwave,aid0001,3/27/15,45646,0.015,0.797,"(0.015,0.797)",0.2322061,0.0610391,0.0037258,0.24,0.288,0.224,0.16,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2015087_aid0001,Albedo_BSA_shortwave,aid0001,3/28/15,45687,0.015,0.797,"(0.015,0.797)",0.2327677,0.0614633,0.0037777,0.241,0.29,0.224,0.159,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2015088_aid0001,Albedo_BSA_shortwave,aid0001,3/29/15,45695,0.014,0.797,"(0.014,0.797)",0.2329114,0.0614815,0.00378,0.241,0.29,0.224,0.159,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2015089_aid0001,Albedo_BSA_shortwave,aid0001,3/30/15,45556,0.014,0.824,"(0.014,0.824)",0.2331878,0.0639066,0.0040841,0.241,0.29,0.224,0.159,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2015090_aid0001,Albedo_BSA_shortwave,aid0001,3/31/15,45173,0.014,0.836,"(0.014,0.836)",0.2331613,0.0621617,0.0038641,0.242,0.293,0.224,0.157,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2015091_aid0001,Albedo_BSA_shortwave,aid0001,4/1/15,44664,0.017,0.802,"(0.017,0.802)",0.2321144,0.0569853,0.0032473,0.242,0.293,0.225,0.157,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2015092_aid0001,Albedo_BSA_shortwave,aid0001,4/2/15,43984,0.036,0.856,"(0.036,0.856)",0.233623,0.0576743,0.0033263,0.244,0.295,0.226,0.159,0.21
MCD43A3_061_Albedo_BSA_shortwave_doy2015093_aid0001,Albedo_BSA_shortwave,aid0001,4/3/15,43224,0.04,0.853,"(0.04,0.853)",0.2363801,0.0619413,0.0038367,0.246,0.298,0.227,0.159,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2015094_aid0001,Albedo_BSA_shortwave,aid0001,4/4/15,41590,0.045,0.852,"(0.045,0.852)",0.2358798,0.0583123,0.0034003,0.246,0.298,0.228,0.159,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2015095_aid0001,Albedo_BSA_shortwave,aid0001,4/5/15,41446,0.045,0.852,"(0.045,0.852)",0.2398377,0.0699723,0.0048961,0.247,0.299,0.228,0.16,0.212
MCD43A3_061_Albedo_BSA_shortwave_doy2015096_aid0001,Albedo_BSA_shortwave,aid0001,4/6/15,39164,0.052,0.852,"(0.052,0.852)",0.243365,0.0716519,0.005134,0.249,0.301,0.23,0.162,0.214
MCD43A3_061_Albedo_BSA_shortwave_doy2015097_aid0001,Albedo_BSA_shortwave,aid0001,4/7/15,40921,0.033,0.849,"(0.033,0.849)",0.2529539,0.0907241,0.0082309,0.252,0.309,0.23,0.157,0.214
MCD43A3_061_Albedo_BSA_shortwave_doy2015098_aid0001,Albedo_BSA_shortwave,aid0001,4/8/15,40848,0.033,0.849,"(0.033,0.849)",0.2554126,0.0946004,0.0089492,0.254,0.314,0.23,0.154,0.214
MCD43A3_061_Albedo_BSA_shortwave_doy2015099_aid0001,Albedo_BSA_shortwave,aid0001,4/9/15,39827,0.033,0.848,"(0.033,0.848)",0.255446,0.0961937,0.0092532,0.253,0.313,0.23,0.153,0.213
MCD43A3_061_Albedo_BSA_shortwave_doy2015100_aid0001,Albedo_BSA_shortwave,aid0001,4/10/15,39924,0.068,0.847,"(0.068,0.847)",0.2551416,0.0962868,0.0092712,0.253,0.313,0.229,0.153,0.213
MCD43A3_061_Albedo_BSA_shortwave_doy2015101_aid0001,Albedo_BSA_shortwave,aid0001,4/11/15,41558,0.072,0.846,"(0.072,0.846)",0.2550203,0.0952048,0.009064,0.253,0.313,0.23,0.153,0.213
MCD43A3_061_Albedo_BSA_shortwave_doy2015102_aid0001,Albedo_BSA_shortwave,aid0001,4/12/15,42543,0.073,0.846,"(0.073,0.846)",0.2568867,0.0991571,0.0098321,0.254,0.315,0.23,0.152,0.213
MCD43A3_061_Albedo_BSA_shortwave_doy2015103_aid0001,Albedo_BSA_shortwave,aid0001,4/13/15,42634,0.038,0.846,"(0.038,0.846)",0.2552481,0.0986637,0.0097345,0.252,0.312,0.228,0.152,0.212
MCD43A3_061_Albedo_BSA_shortwave_doy2015104_aid0001,Albedo_BSA_shortwave,aid0001,4/14/15,42922,0.038,0.846,"(0.038,0.846)",0.2507022,0.0905163,0.0081932,0.249,0.306,0.227,0.154,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2015105_aid0001,Albedo_BSA_shortwave,aid0001,4/15/15,43063,0.038,0.845,"(0.038,0.845)",0.2521439,0.0961332,0.0092416,0.25,0.308,0.227,0.153,0.211
MCD43A3_061_Albedo_BSA_shortwave_doy2015106_aid0001,Albedo_BSA_shortwave,aid0001,4/16/15,44129,0.022,0.845,"(0.022,0.845)",0.2542555,0.1043446,0.0108878,0.249,0.307,0.226,0.152,0.21
MCD43A3_061_Albedo_BSA_shortwave_doy2015107_aid0001,Albedo_BSA_shortwave,aid0001,4/17/15,44873,0.016,0.845,"(0.016,0.845)",0.2565297,0.1085241,0.0117775,0.248,0.305,0.226,0.153,0.21
MCD43A3_061_Albedo_BSA_shortwave_doy2015108_aid0001,Albedo_BSA_shortwave,aid0001,4/18/15,45133,0.016,0.834,"(0.016,0.834)",0.2550493,0.1078212,0.0116254,0.246,0.3,0.225,0.156,0.21
MCD43A3_061_Albedo_BSA_shortwave_doy2015109_aid0001,Albedo_BSA_shortwave,aid0001,4/19/15,45456,0.016,0.818,"(0.016,0.818)",0.2533306,0.104307,0.0108799,0.246,0.3,0.225,0.156,0.21
MCD43A3_061_Albedo_BSA_shortwave_doy2015110_aid0001,Albedo_BSA_shortwave,aid0001,4/20/15,45527,0.018,0.818,"(0.018,0.818)",0.2507671,0.1035049,0.0107133,0.243,0.295,0.223,0.156,0.208
MCD43A3_061_Albedo_BSA_shortwave_doy2015111_aid0001,Albedo_BSA_shortwave,aid0001,4/21/15,45785,0.018,0.808,"(0.018,0.808)",0.2479589,0.1006157,0.0101235,0.241,0.292,0.222,0.156,0.207
MCD43A3_061_Albedo_BSA_shortwave_doy2015112_aid0001,Albedo_BSA_shortwave,aid0001,4/22/15,45607,0.018,0.808,"(0.018,0.808)",0.2480369,0.1013073,0.0102632,0.241,0.292,0.222,0.156,0.207
MCD43A3_061_Albedo_BSA_shortwave_doy2015113_aid0001,Albedo_BSA_shortwave,aid0001,4/23/15,45556,0.018,0.806,"(0.018,0.806)",0.2440744,0.0932404,0.0086938,0.24,0.291,0.221,0.155,0.206
MCD43A3_061_Albedo_BSA_shortwave_doy2015114_aid0001,Albedo_BSA_shortwave,aid0001,4/24/15,45515,0.018,0.818,"(0.018,0.818)",0.2434819,0.0937125,0.008782,0.24,0.292,0.221,0.153,0.205
MCD43A3_061_Albedo_BSA_shortwave_doy2015115_aid0001,Albedo_BSA_shortwave,aid0001,4/25/15,45858,0.018,0.806,"(0.018,0.806)",0.2440269,0.0942439,0.0088819,0.24,0.292,0.221,0.153,0.205
MCD43A3_061_Albedo_BSA_shortwave_doy2015116_aid0001,Albedo_BSA_shortwave,aid0001,4/26/15,46033,0.017,0.807,"(0.017,0.807)",0.2451564,0.0965532,0.0093225,0.24,0.292,0.221,0.153,0.205
MCD43A3_061_Albedo_BSA_shortwave_doy2015117_aid0001,Albedo_BSA_shortwave,aid0001,4/27/15,46165,0.017,0.816,"(0.017,0.816)",0.24694,0.1031257,0.0106349,0.24,0.292,0.221,0.153,0.205
MCD43A3_061_Albedo_BSA_shortwave_doy2015118_aid0001,Albedo_BSA_shortwave,aid0001,4/28/15,46408,0.017,0.816,"(0.017,0.816)",0.2489309,0.1066879,0.0113823,0.24,0.292,0.221,0.153,0.205
MCD43A3_061_Albedo_BSA_shortwave_doy2015119_aid0001,Albedo_BSA_shortwave,aid0001,4/29/15,46307,0.016,0.816,"(0.016,0.816)",0.2494643,0.1081697,0.0117007,0.24,0.294,0.22,0.15,0.204
MCD43A3_061_Albedo_BSA_shortwave_doy2015120_aid0001,Albedo_BSA_shortwave,aid0001,4/30/15,42705,0.006,0.816,"(0.006,0.816)",0.2486747,0.1087312,0.0118225,0.239,0.293,0.219,0.149,0.203
MCD43A3_061_Albedo_BSA_shortwave_doy2015121_aid0001,Albedo_BSA_shortwave,aid0001,5/1/15,45167,0.009,0.816,"(0.009,0.816)",0.2482067,0.1096205,0.0120167,0.239,0.293,0.219,0.149,0.203
MCD43A3_061_Albedo_BSA_shortwave_doy2015122_aid0001,Albedo_BSA_shortwave,aid0001,5/2/15,45404,0.007,0.816,"(0.007,0.816)",0.2457092,0.1082662,0.0117216,0.238,0.292,0.219,0.148,0.202
MCD43A3_061_Albedo_BSA_shortwave_doy2015123_aid0001,Albedo_BSA_shortwave,aid0001,5/3/15,46229,0.01,0.805,"(0.01,0.805)",0.2432385,0.1046894,0.0109599,0.237,0.288,0.219,0.152,0.203
MCD43A3_061_Albedo_BSA_shortwave_doy2015124_aid0001,Albedo_BSA_shortwave,aid0001,5/4/15,46453,0.01,0.792,"(0.01,0.792)",0.2406011,0.1002674,0.0100536,0.235,0.284,0.218,0.153,0.202
MCD43A3_061_Albedo_BSA_shortwave_doy2015125_aid0001,Albedo_BSA_shortwave,aid0001,5/5/15,46297,0.004,0.778,"(0.004,0.778)",0.2370873,0.0926996,0.0085932,0.235,0.284,0.218,0.153,0.202
MCD43A3_061_Albedo_BSA_shortwave_doy2015126_aid0001,Albedo_BSA_shortwave,aid0001,5/6/15,46192,0.004,0.778,"(0.004,0.778)",0.2356826,0.0909471,0.0082714,0.235,0.284,0.218,0.153,0.202
MCD43A3_061_Albedo_BSA_shortwave_doy2015127_aid0001,Albedo_BSA_shortwave,aid0001,5/7/15,46127,0,0.767,"(0.0,0.767)",0.232837,0.0858686,0.0073734,0.234,0.282,0.218,0.154,0.202
MCD43A3_061_Albedo_BSA_shortwave_doy2015128_aid0001,Albedo_BSA_shortwave,aid0001,5/8/15,46071,0,0.767,"(0.0,0.767)",0.2320294,0.0871917,0.0076024,0.234,0.283,0.217,0.152,0.201
MCD43A3_061_Albedo_BSA_shortwave_doy2015129_aid0001,Albedo_BSA_shortwave,aid0001,5/9/15,45761,0,0.767,"(0.0,0.767)",0.2280749,0.0787033,0.0061942,0.233,0.281,0.217,0.153,0.201
MCD43A3_061_Albedo_BSA_shortwave_doy2015130_aid0001,Albedo_BSA_shortwave,aid0001,5/10/15,46125,0.001,0.778,"(0.001,0.778)",0.228048,0.0796608,0.0063458,0.233,0.282,0.217,0.151,0.2
MCD43A3_061_Albedo_BSA_shortwave_doy2015131_aid0001,Albedo_BSA_shortwave,aid0001,5/11/15,46231,0,0.778,"(0.0,0.778)",0.2254729,0.0800494,0.0064079,0.231,0.279,0.215,0.151,0.199
MCD43A3_061_Albedo_BSA_shortwave_doy2015132_aid0001,Albedo_BSA_shortwave,aid0001,5/12/15,46292,0,0.778,"(0.0,0.778)",0.2258956,0.0822375,0.006763,0.231,0.279,0.215,0.151,0.199
MCD43A3_061_Albedo_BSA_shortwave_doy2015133_aid0001,Albedo_BSA_shortwave,aid0001,5/13/15,46376,0,0.779,"(0.0,0.779)",0.2250327,0.0840988,0.0070726,0.23,0.278,0.214,0.15,0.198
MCD43A3_061_Albedo_BSA_shortwave_doy2015134_aid0001,Albedo_BSA_shortwave,aid0001,5/14/15,46342,0.002,0.788,"(0.002,0.788)",0.2236154,0.0811743,0.0065893,0.23,0.278,0.214,0.15,0.198
MCD43A3_061_Albedo_BSA_shortwave_doy2015135_aid0001,Albedo_BSA_shortwave,aid0001,5/15/15,45538,0.002,0.789,"(0.002,0.789)",0.2201877,0.0796405,0.0063426,0.229,0.278,0.213,0.147,0.196
MCD43A3_061_Albedo_BSA_shortwave_doy2015136_aid0001,Albedo_BSA_shortwave,aid0001,5/16/15,44728,0.002,0.812,"(0.002,0.812)",0.2200428,0.0832877,0.0069368,0.228,0.276,0.213,0.148,0.196
MCD43A3_061_Albedo_BSA_shortwave_doy2015137_aid0001,Albedo_BSA_shortwave,aid0001,5/17/15,43723,0.001,0.812,"(0.001,0.812)",0.220674,0.0840875,0.0070707,0.228,0.276,0.213,0.148,0.196
MCD43A3_061_Albedo_BSA_shortwave_doy2015138_aid0001,Albedo_BSA_shortwave,aid0001,5/18/15,44838,0.002,0.812,"(0.002,0.812)",0.2213144,0.0889653,0.0079148,0.227,0.275,0.212,0.147,0.195
MCD43A3_061_Albedo_BSA_shortwave_doy2015139_aid0001,Albedo_BSA_shortwave,aid0001,5/19/15,44063,0.001,0.811,"(0.001,0.811)",0.2198131,0.0871609,0.007597,0.228,0.279,0.211,0.143,0.194
MCD43A3_061_Albedo_BSA_shortwave_doy2015140_aid0001,Albedo_BSA_shortwave,aid0001,5/20/15,42921,0,0.812,"(0.0,0.812)",0.2193511,0.0887503,0.0078766,0.228,0.282,0.21,0.138,0.192
MCD43A3_061_Albedo_BSA_shortwave_doy2015141_aid0001,Albedo_BSA_shortwave,aid0001,5/21/15,42828,0.001,0.811,"(0.001,0.811)",0.2204094,0.0919206,0.0084494,0.228,0.283,0.21,0.136,0.191
MCD43A3_061_Albedo_BSA_shortwave_doy2015142_aid0001,Albedo_BSA_shortwave,aid0001,5/22/15,42606,0.001,0.811,"(0.001,0.811)",0.2209976,0.0943631,0.0089044,0.228,0.283,0.209,0.136,0.191
MCD43A3_061_Albedo_BSA_shortwave_doy2015143_aid0001,Albedo_BSA_shortwave,aid0001,5/23/15,41545,0.003,0.81,"(0.003,0.81)",0.2206552,0.0957746,0.0091728,0.227,0.282,0.209,0.135,0.19
MCD43A3_061_Albedo_BSA_shortwave_doy2015144_aid0001,Albedo_BSA_shortwave,aid0001,5/24/15,38892,0.004,0.811,"(0.004,0.811)",0.2233821,0.1016524,0.0103332,0.228,0.285,0.209,0.133,0.19
MCD43A3_061_Albedo_BSA_shortwave_doy2015145_aid0001,Albedo_BSA_shortwave,aid0001,5/25/15,42865,0.004,0.811,"(0.004,0.811)",0.2197564,0.0937387,0.0087869,0.227,0.282,0.209,0.135,0.19
MCD43A3_061_Albedo_BSA_shortwave_doy2015146_aid0001,Albedo_BSA_shortwave,aid0001,5/26/15,43411,0.003,0.806,"(0.003,0.806)",0.2166881,0.0847541,0.0071833,0.227,0.281,0.209,0.137,0.191
MCD43A3_061_Albedo_BSA_shortwave_doy2015147_aid0001,Albedo_BSA_shortwave,aid0001,5/27/15,43421,0.004,0.806,"(0.004,0.806)",0.2148855,0.0776707,0.0060327,0.227,0.282,0.209,0.135,0.19
MCD43A3_061_Albedo_BSA_shortwave_doy2015148_aid0001,Albedo_BSA_shortwave,aid0001,5/28/15,43878,0,0.806,"(0.0,0.806)",0.2148261,0.0763955,0.0058363,0.227,0.281,0.209,0.137,0.191
MCD43A3_061_Albedo_BSA_shortwave_doy2015149_aid0001,Albedo_BSA_shortwave,aid0001,5/29/15,43636,0,0.802,"(0.0,0.802)",0.2143778,0.0751904,0.0056536,0.228,0.285,0.209,0.133,0.19
MCD43A3_061_Albedo_BSA_shortwave_doy2015150_aid0001,Albedo_BSA_shortwave,aid0001,5/30/15,44286,0.002,0.802,"(0.002,0.802)",0.212817,0.0747259,0.005584,0.228,0.286,0.209,0.131,0.189
MCD43A3_061_Albedo_BSA_shortwave_doy2015151_aid0001,Albedo_BSA_shortwave,aid0001,5/31/15,44174,0.002,0.802,"(0.002,0.802)",0.2127916,0.0740385,0.0054817,0.228,0.285,0.209,0.133,0.19
MCD43A3_061_Albedo_BSA_shortwave_doy2015152_aid0001,Albedo_BSA_shortwave,aid0001,6/1/15,43941,0.002,0.783,"(0.002,0.783)",0.2089871,0.0602331,0.003628,0.228,0.285,0.209,0.133,0.19
MCD43A3_061_Albedo_BSA_shortwave_doy2015153_aid0001,Albedo_BSA_shortwave,aid0001,6/2/15,44594,0,0.799,"(0.0,0.799)",0.2085707,0.0672226,0.0045189,0.226,0.281,0.208,0.134,0.189
MCD43A3_061_Albedo_BSA_shortwave_doy2015154_aid0001,Albedo_BSA_shortwave,aid0001,6/3/15,44287,0,0.791,"(0.0,0.791)",0.2072173,0.0608862,0.0037071,0.227,0.282,0.209,0.135,0.19
MCD43A3_061_Albedo_BSA_shortwave_doy2015155_aid0001,Albedo_BSA_shortwave,aid0001,6/4/15,44530,0,0.811,"(0.0,0.811)",0.2075133,0.0624596,0.0039012,0.227,0.282,0.209,0.135,0.19
MCD43A3_061_Albedo_BSA_shortwave_doy2015156_aid0001,Albedo_BSA_shortwave,aid0001,6/5/15,44655,0,0.811,"(0.0,0.811)",0.2049919,0.0630044,0.0039696,0.226,0.283,0.208,0.131,0.188
MCD43A3_061_Albedo_BSA_shortwave_doy2015157_aid0001,Albedo_BSA_shortwave,aid0001,6/6/15,44588,0,0.811,"(0.0,0.811)",0.2056623,0.064161,0.0041166,0.226,0.283,0.208,0.131,0.188
MCD43A3_061_Albedo_BSA_shortwave_doy2015158_aid0001,Albedo_BSA_shortwave,aid0001,6/7/15,43909,0,0.811,"(0.0,0.811)",0.2055271,0.0653632,0.0042724,0.226,0.283,0.208,0.131,0.188
MCD43A3_061_Albedo_BSA_shortwave_doy2015159_aid0001,Albedo_BSA_shortwave,aid0001,6/8/15,43518,0,0.811,"(0.0,0.811)",0.2053314,0.0654264,0.0042806,0.226,0.283,0.208,0.131,0.188
MCD43A3_061_Albedo_BSA_shortwave_doy2015160_aid0001,Albedo_BSA_shortwave,aid0001,6/9/15,43944,0,0.773,"(0.0,0.773)",0.204991,0.0651493,0.0042444,0.226,0.284,0.208,0.129,0.187
MCD43A3_061_Albedo_BSA_shortwave_doy2015161_aid0001,Albedo_BSA_shortwave,aid0001,6/10/15,43923,0,0.792,"(0.0,0.792)",0.2051939,0.0642005,0.0041217,0.226,0.283,0.208,0.131,0.188
MCD43A3_061_Albedo_BSA_shortwave_doy2015162_aid0001,Albedo_BSA_shortwave,aid0001,6/11/15,43807,0,0.792,"(0.0,0.792)",0.2042861,0.0650624,0.0042331,0.225,0.282,0.207,0.13,0.187
MCD43A3_061_Albedo_BSA_shortwave_doy2015163_aid0001,Albedo_BSA_shortwave,aid0001,6/12/15,44736,0,0.792,"(0.0,0.792)",0.200871,0.0668525,0.0044693,0.223,0.281,0.205,0.126,0.184
MCD43A3_061_Albedo_BSA_shortwave_doy2015164_aid0001,Albedo_BSA_shortwave,aid0001,6/13/15,45602,0,0.792,"(0.0,0.792)",0.1993458,0.0706446,0.0049907,0.223,0.284,0.204,0.121,0.182
MCD43A3_061_Albedo_BSA_shortwave_doy2015165_aid0001,Albedo_BSA_shortwave,aid0001,6/14/15,45392,0,0.792,"(0.0,0.792)",0.1988983,0.0710815,0.0050526,0.222,0.282,0.204,0.122,0.182
MCD43A3_061_Albedo_BSA_shortwave_doy2015166_aid0001,Albedo_BSA_shortwave,aid0001,6/15/15,45130,0,0.792,"(0.0,0.792)",0.1985688,0.0708039,0.0050132,0.221,0.282,0.203,0.119,0.18
MCD43A3_061_Albedo_BSA_shortwave_doy2015167_aid0001,Albedo_BSA_shortwave,aid0001,6/16/15,45244,0,0.792,"(0.0,0.792)",0.1954056,0.0704267,0.0049599,0.218,0.278,0.2,0.118,0.178
MCD43A3_061_Albedo_BSA_shortwave_doy2015168_aid0001,Albedo_BSA_shortwave,aid0001,6/17/15,45559,0,0.776,"(0.0,0.776)",0.1944401,0.0694826,0.0048278,0.218,0.281,0.199,0.113,0.176
MCD43A3_061_Albedo_BSA_shortwave_doy2015169_aid0001,Albedo_BSA_shortwave,aid0001,6/18/15,45022,0,0.768,"(0.0,0.768)",0.1917421,0.0630872,0.00398,0.216,0.279,0.197,0.111,0.174
MCD43A3_061_Albedo_BSA_shortwave_doy2015170_aid0001,Albedo_BSA_shortwave,aid0001,6/19/15,45151,0,0.768,"(0.0,0.768)",0.191462,0.0621458,0.0038621,0.216,0.279,0.197,0.111,0.174
MCD43A3_061_Albedo_BSA_shortwave_doy2015171_aid0001,Albedo_BSA_shortwave,aid0001,6/20/15,44875,0,0.768,"(0.0,0.768)",0.1899012,0.0603118,0.0036375,0.215,0.279,0.196,0.108,0.172
MCD43A3_061_Albedo_BSA_shortwave_doy2015172_aid0001,Albedo_BSA_shortwave,aid0001,6/21/15,44459,0,0.768,"(0.0,0.768)",0.190177,0.0590781,0.0034902,0.215,0.279,0.195,0.108,0.172
MCD43A3_061_Albedo_BSA_shortwave_doy2015173_aid0001,Albedo_BSA_shortwave,aid0001,6/22/15,44600,0,0.768,"(0.0,0.768)",0.1886932,0.0589383,0.0034737,0.214,0.278,0.194,0.107,0.171
MCD43A3_061_Albedo_BSA_shortwave_doy2015174_aid0001,Albedo_BSA_shortwave,aid0001,6/23/15,44573,0,0.658,"(0.0,0.658)",0.1876588,0.0577844,0.003339,0.213,0.277,0.193,0.106,0.17
MCD43A3_061_Albedo_BSA_shortwave_doy2015175_aid0001,Albedo_BSA_shortwave,aid0001,6/24/15,44955,0,0.659,"(0.0,0.659)",0.185922,0.0577959,0.0033404,0.211,0.274,0.191,0.106,0.169
MCD43A3_061_Albedo_BSA_shortwave_doy2015176_aid0001,Albedo_BSA_shortwave,aid0001,6/25/15,45570,0,0.66,"(0.0,0.66)",0.1819606,0.0584416,0.0034154,0.208,0.272,0.188,0.101,0.165
MCD43A3_061_Albedo_BSA_shortwave_doy2015177_aid0001,Albedo_BSA_shortwave,aid0001,6/26/15,45756,0,0.66,"(0.0,0.66)",0.1814202,0.0581314,0.0033793,0.207,0.27,0.187,0.102,0.165
MCD43A3_061_Albedo_BSA_shortwave_doy2015178_aid0001,Albedo_BSA_shortwave,aid0001,6/27/15,45950,0,0.695,"(0.0,0.695)",0.1835163,0.0602466,0.0036297,0.208,0.269,0.189,0.106,0.167
MCD43A3_061_Albedo_BSA_shortwave_doy2015179_aid0001,Albedo_BSA_shortwave,aid0001,6/28/15,46647,0,0.747,"(0.0,0.747)",0.185006,0.0646658,0.0041817,0.208,0.263,0.191,0.116,0.171
MCD43A3_061_Albedo_BSA_shortwave_doy2015180_aid0001,Albedo_BSA_shortwave,aid0001,6/29/15,46532,0,0.694,"(0.0,0.694)",0.1841972,0.062041,0.0038491,0.208,0.262,0.191,0.118,0.172
MCD43A3_061_Albedo_BSA_shortwave_doy2015181_aid0001,Albedo_BSA_shortwave,aid0001,6/30/15,46543,0,0.694,"(0.0,0.694)",0.1843099,0.0621181,0.0038587,0.208,0.262,0.191,0.118,0.172
MCD43A3_061_Albedo_BSA_shortwave_doy2015182_aid0001,Albedo_BSA_shortwave,aid0001,7/1/15,46790,0,0.716,"(0.0,0.716)",0.1846945,0.0641838,0.0041196,0.209,0.264,0.191,0.117,0.172
MCD43A3_061_Albedo_BSA_shortwave_doy2015183_aid0001,Albedo_BSA_shortwave,aid0001,7/2/15,46865,0,0.766,"(0.0,0.766)",0.1861327,0.0650743,0.0042347,0.211,0.268,0.193,0.116,0.173
MCD43A3_061_Albedo_BSA_shortwave_doy2015184_aid0001,Albedo_BSA_shortwave,aid0001,7/3/15,47009,0,0.766,"(0.0,0.766)",0.1864892,0.0648807,0.0042095,0.211,0.266,0.194,0.119,0.174
MCD43A3_061_Albedo_BSA_shortwave_doy2015185_aid0001,Albedo_BSA_shortwave,aid0001,7/4/15,46999,0,0.766,"(0.0,0.766)",0.1861241,0.064719,0.0041886,0.21,0.264,0.194,0.12,0.174
MCD43A3_061_Albedo_BSA_shortwave_doy2015186_aid0001,Albedo_BSA_shortwave,aid0001,7/5/15,46885,0,0.763,"(0.0,0.763)",0.1861778,0.0649567,0.0042194,0.211,0.265,0.194,0.121,0.175
MCD43A3_061_Albedo_BSA_shortwave_doy2015187_aid0001,Albedo_BSA_shortwave,aid0001,7/6/15,46908,0,0.763,"(0.0,0.763)",0.1861335,0.0654724,0.0042866,0.211,0.266,0.194,0.119,0.174
